level,embedding_dim_name,missing_percent,non_null_count,row_count,variance,usability,note
file,ssl_emb_205,0.0,184,184,0.0002769580128063521,usable,
file,ssl_emb_206,0.0,184,184,0.004016321067990372,usable,
file,ssl_emb_207,0.0,184,184,0.0003176186754556205,usable,
file,ssl_emb_208,0.0,184,184,0.0049203334061583785,usable,
file,ssl_emb_209,0.0,184,184,0.0012262383256045847,usable,
file,ssl_emb_210,0.0,184,184,0.00032381042478737845,usable,
file,ssl_emb_211,0.0,184,184,0.021862231042930183,usable,
file,ssl_emb_212,0.0,184,184,0.005987560312752581,usable,
file,ssl_emb_213,0.0,184,184,0.00025462706333081824,usable,
file,ssl_emb_214,0.0,184,184,0.0002903745326231652,usable,
file,ssl_emb_215,0.0,184,184,0.00021555894112904923,usable,
file,ssl_emb_216,0.0,184,184,0.0003623051945140779,usable,
file,ssl_emb_217,0.0,184,184,0.011784701994593322,usable,
file,ssl_emb_218,0.0,184,184,0.0005107782938875381,usable,
file,ssl_emb_219,0.0,184,184,0.00028028133973125936,usable,
file,ssl_emb_220,0.0,184,184,0.0002742606987706681,usable,
file,ssl_emb_221,0.0,184,184,0.00031876602410123127,usable,
file,ssl_emb_222,0.0,184,184,0.0006129633073416763,usable,
file,ssl_emb_223,0.0,184,184,0.015437118422347186,usable,
file,ssl_emb_224,0.0,184,184,0.00014201453138602265,usable,
file,ssl_emb_225,0.0,184,184,0.0004688819936765042,usable,
file,ssl_emb_226,0.0,184,184,0.00048549071323887865,usable,
file,ssl_emb_227,0.0,184,184,0.0016778360461423066,usable,
file,ssl_emb_228,0.0,184,184,0.0016289305450012737,usable,
file,ssl_emb_229,0.0,184,184,0.0007734914036283413,usable,
file,ssl_emb_230,0.0,184,184,0.00020017308675530015,usable,
file,ssl_emb_231,0.0,184,184,0.00042870858759342203,usable,
file,ssl_emb_232,0.0,184,184,0.0003134894171873833,usable,
file,ssl_emb_233,0.0,184,184,0.0002838324771027852,usable,
file,ssl_emb_234,0.0,184,184,0.000909893373921725,usable,
file,ssl_emb_235,0.0,184,184,0.013521208790196398,usable,
file,ssl_emb_236,0.0,184,184,0.00028565632611548045,usable,
file,ssl_emb_237,0.0,184,184,0.0004735103995809359,usable,
file,ssl_emb_238,0.0,184,184,0.0005277861079392552,usable,
file,ssl_emb_239,0.0,184,184,0.0007228315685907691,usable,
file,ssl_emb_240,0.0,184,184,0.0006597166096142005,usable,
file,ssl_emb_241,0.0,184,184,0.0006221006700121378,usable,
file,ssl_emb_242,0.0,184,184,0.0005473074074730609,usable,
file,ssl_emb_243,0.0,184,184,0.0003047921477811973,usable,
file,ssl_emb_244,0.0,184,184,0.0004808445108610961,usable,
file,ssl_emb_245,0.0,184,184,0.0003167008787975446,usable,
file,ssl_emb_246,0.0,184,184,0.0005505461857396564,usable,
file,ssl_emb_247,0.0,184,184,0.00017223523099208719,usable,
file,ssl_emb_248,0.0,184,184,0.0004160715861035835,usable,
file,ssl_emb_249,0.0,184,184,0.0005283823120833823,usable,
file,ssl_emb_250,0.0,184,184,0.00032215678280280075,usable,
file,ssl_emb_251,0.0,184,184,0.000387387247091979,usable,
file,ssl_emb_252,0.0,184,184,0.00029902630615337737,usable,
file,ssl_emb_253,0.0,184,184,0.000505246215253545,usable,
file,ssl_emb_254,0.0,184,184,0.0009625119030473509,usable,
file,ssl_emb_255,0.0,184,184,0.0017443175734331699,usable,
file,ssl_emb_256,0.0,184,184,0.0007212184262920194,usable,
file,ssl_emb_257,0.0,184,184,0.0004128784064239018,usable,
file,ssl_emb_258,0.0,184,184,0.00027358160693133696,usable,
file,ssl_emb_259,0.0,184,184,0.0007074368780153826,usable,
file,ssl_emb_260,0.0,184,184,0.00024615823751852824,usable,
file,ssl_emb_261,0.0,184,184,0.00020124355331021656,usable,
file,ssl_emb_262,0.0,184,184,0.00022993756254339245,usable,
file,ssl_emb_263,0.0,184,184,0.005442091651320394,usable,
file,ssl_emb_264,0.0,184,184,0.0003467307601835263,usable,
file,ssl_emb_265,0.0,184,184,0.0005738704354437813,usable,
file,ssl_emb_266,0.0,184,184,0.00044705898538931736,usable,
file,ssl_emb_267,0.0,184,184,0.0005544502395895932,usable,
file,ssl_emb_268,0.0,184,184,0.00038050640378929043,usable,
file,ssl_emb_269,0.0,184,184,0.0002724723020287567,usable,
file,ssl_emb_270,0.0,184,184,0.0003405156636816087,usable,
file,ssl_emb_271,0.0,184,184,0.03259195089665384,usable,
file,ssl_emb_272,0.0,184,184,0.00025914339747433907,usable,
file,ssl_emb_273,0.0,184,184,0.00015431913610665357,usable,
file,ssl_emb_274,0.0,184,184,0.0004221618144094889,usable,
file,ssl_emb_275,0.0,184,184,0.0013146068778900621,usable,
file,ssl_emb_276,0.0,184,184,0.0006482205171756412,usable,
file,ssl_emb_277,0.0,184,184,0.0005581180777222406,usable,
file,ssl_emb_278,0.0,184,184,0.00044602265381319046,usable,
file,ssl_emb_279,0.0,184,184,0.000267789025702943,usable,
file,ssl_emb_280,0.0,184,184,0.0019231168145089916,usable,
file,ssl_emb_281,0.0,184,184,0.0002367137443530297,usable,
file,ssl_emb_282,0.0,184,184,0.0006290840668210095,usable,
file,ssl_emb_283,0.0,184,184,0.0007134932174564743,usable,
file,ssl_emb_284,0.0,184,184,0.0003309957792299832,usable,
file,ssl_emb_285,0.0,184,184,0.00018266825624317548,usable,
file,ssl_emb_286,0.0,184,184,0.00034174930272805673,usable,
file,ssl_emb_287,0.0,184,184,0.001726304677570477,usable,
file,ssl_emb_288,0.0,184,184,0.00046826212463859014,usable,
file,ssl_emb_289,0.0,184,184,0.001311848971327556,usable,
file,ssl_emb_290,0.0,184,184,0.0008491208239020857,usable,
file,ssl_emb_291,0.0,184,184,0.00034820311435763095,usable,
file,ssl_emb_292,0.0,184,184,0.0004231905245202572,usable,
file,ssl_emb_293,0.0,184,184,0.00601545008850673,usable,
file,ssl_emb_294,0.0,184,184,0.001185482068529539,usable,
file,ssl_emb_295,0.0,184,184,0.0005127322419599621,usable,
file,ssl_emb_296,0.0,184,184,0.0005033807398817859,usable,
file,ssl_emb_297,0.0,184,184,0.00033206051458611977,usable,
file,ssl_emb_298,0.0,184,184,0.0004134267647087819,usable,
file,ssl_emb_299,0.0,184,184,9.02750330981873e-05,usable,
file,ssl_emb_300,0.0,184,184,0.00018433613699616168,usable,
file,ssl_emb_301,0.0,184,184,0.0009661731389414551,usable,
file,ssl_emb_302,0.0,184,184,0.00021930798985054278,usable,
file,ssl_emb_303,0.0,184,184,0.00014220490800939906,usable,
file,ssl_emb_304,0.0,184,184,0.0015546567666777174,usable,
file,ssl_emb_305,0.0,184,184,0.00026574650310665646,usable,
file,ssl_emb_306,0.0,184,184,0.0008594669764193364,usable,
file,ssl_emb_307,0.0,184,184,0.0009748707971686647,usable,
file,ssl_emb_308,0.0,184,184,0.00020125965274642147,usable,
file,ssl_emb_309,0.0,184,184,0.000367339309215997,usable,
file,ssl_emb_310,0.0,184,184,0.0002388424656315504,usable,
file,ssl_emb_311,0.0,184,184,0.0005316905333726424,usable,
file,ssl_emb_312,0.0,184,184,0.0007140809219791198,usable,
file,ssl_emb_313,0.0,184,184,0.00017663922329206306,usable,
file,ssl_emb_314,0.0,184,184,0.0003733604109809434,usable,
file,ssl_emb_315,0.0,184,184,0.00016748722500515767,usable,
file,ssl_emb_316,0.0,184,184,0.00022592828800260383,usable,
file,ssl_emb_317,0.0,184,184,0.0002189280423487574,usable,
file,ssl_emb_318,0.0,184,184,0.00012280840708108232,usable,
file,ssl_emb_319,0.0,184,184,0.00021073827643357105,usable,
file,ssl_emb_320,0.0,184,184,0.00040465603446605537,usable,
file,ssl_emb_321,0.0,184,184,0.0010998549525877458,usable,
file,ssl_emb_322,0.0,184,184,0.00015693411926157407,usable,
file,ssl_emb_323,0.0,184,184,0.0006470315340898526,usable,
file,ssl_emb_324,0.0,184,184,0.0003538374040163192,usable,
file,ssl_emb_325,0.0,184,184,0.00025737829303873087,usable,
file,ssl_emb_326,0.0,184,184,0.004045022683315328,usable,
file,ssl_emb_327,0.0,184,184,0.0008152864018820351,usable,
file,ssl_emb_328,0.0,184,184,0.00024622434418184624,usable,
file,ssl_emb_329,0.0,184,184,0.0009173506669809472,usable,
file,ssl_emb_330,0.0,184,184,0.0023637063004278867,usable,
file,ssl_emb_331,0.0,184,184,0.000232438119813468,usable,
file,ssl_emb_332,0.0,184,184,0.00035472133203678664,usable,
file,ssl_emb_333,0.0,184,184,0.0002520224644768268,usable,
file,ssl_emb_334,0.0,184,184,0.007499127523430371,usable,
file,ssl_emb_335,0.0,184,184,0.00039036169204435887,usable,
file,ssl_emb_336,0.0,184,184,0.0016817667544355831,usable,
file,ssl_emb_337,0.0,184,184,0.0005693500632888662,usable,
file,ssl_emb_338,0.0,184,184,0.00039894374235921725,usable,
file,ssl_emb_339,0.0,184,184,0.0004347895223439846,usable,
file,ssl_emb_340,0.0,184,184,0.00034994666302811566,usable,
file,ssl_emb_341,0.0,184,184,0.0006133227942707561,usable,
file,ssl_emb_342,0.0,184,184,0.0006268888272102028,usable,
file,ssl_emb_343,0.0,184,184,0.00039080093436542136,usable,
file,ssl_emb_344,0.0,184,184,0.0003059203583441272,usable,
file,ssl_emb_345,0.0,184,184,0.00018982674399655846,usable,
file,ssl_emb_346,0.0,184,184,0.0007065557274257454,usable,
file,ssl_emb_347,0.0,184,184,0.00044611809894757015,usable,
file,ssl_emb_348,0.0,184,184,0.00023944788829831254,usable,
file,ssl_emb_349,0.0,184,184,0.019166312580227548,usable,
file,ssl_emb_350,0.0,184,184,0.0003878026841147227,usable,
file,ssl_emb_351,0.0,184,184,0.0004301584258911552,usable,
file,ssl_emb_352,0.0,184,184,0.0002495158558449792,usable,
file,ssl_emb_353,0.0,184,184,0.00022238625135642527,usable,
file,ssl_emb_354,0.0,184,184,0.0008591752425262978,usable,
file,ssl_emb_355,0.0,184,184,0.00042051344635699224,usable,
file,ssl_emb_356,0.0,184,184,0.00030826001820782504,usable,
file,ssl_emb_357,0.0,184,184,0.0004767903594232452,usable,
file,ssl_emb_358,0.0,184,184,0.00025859382587556894,usable,
file,ssl_emb_359,0.0,184,184,0.00035401363546372084,usable,
file,ssl_emb_360,0.0,184,184,0.00047880008665751383,usable,
file,ssl_emb_361,0.0,184,184,0.0002366603117443268,usable,
file,ssl_emb_362,0.0,184,184,0.0003201795339044489,usable,
file,ssl_emb_363,0.0,184,184,0.00018265158327298862,usable,
file,ssl_emb_364,0.0,184,184,0.02581035042532077,usable,
file,ssl_emb_365,0.0,184,184,0.0002729106901120173,usable,
file,ssl_emb_366,0.0,184,184,0.00043298671396456185,usable,
file,ssl_emb_367,0.0,184,184,0.0003145377767766409,usable,
file,ssl_emb_368,0.0,184,184,0.0005490387922771626,usable,
file,ssl_emb_369,0.0,184,184,0.002348470970078133,usable,
file,ssl_emb_370,0.0,184,184,0.0014426599707219876,usable,
file,ssl_emb_371,0.0,184,184,0.000364518936187262,usable,
file,ssl_emb_372,0.0,184,184,0.00035332086463393196,usable,
file,ssl_emb_373,0.0,184,184,0.00044707727753796905,usable,
file,ssl_emb_374,0.0,184,184,0.00018536675034281443,usable,
