level,group_dimension,group_value,embedding_dim_name,count,row_count,missing_percent,mean,std,min,median,max
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_112,936,936,0.0,0.00045721421133942914,0.015984993160154844,-0.0623064413666725,0.00039301943616005,0.0456875748932361
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_113,936,936,0.0,-0.019532024011570864,0.024023358161798673,-0.0861486122012138,-0.021265510469675,0.057306595146656
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_114,936,936,0.0,0.35340735928738054,0.2024745456194754,-0.622395396232605,0.3697657138109207,0.8764007091522217
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_115,936,936,0.0,-0.01922997154240631,0.01981522182330745,-0.1154184937477111,-0.0193724418058991,0.036465123295784
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_116,936,936,0.0,-0.02013453612021408,0.023159621317845203,-0.0768380463123321,-0.0209672581404447,0.148932859301567
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_117,936,936,0.0,-0.011164502277789978,0.012685910794913977,-0.0632207691669464,-0.010805909987539001,0.0609790422022342
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_118,936,936,0.0,-0.01133684862280754,0.021323145144475558,-0.0717138573527336,-0.011918715666979551,0.164968341588974
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_119,936,936,0.0,0.014307389364031923,0.020770243673880803,-0.0414208099246025,0.01356437057256695,0.1028393656015396
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_120,936,936,0.0,-0.001558685551737308,0.020736658957557934,-0.0693165361881256,-0.0016063810326158502,0.099857360124588
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_121,936,936,0.0,-0.018347054195185317,0.018064581657520583,-0.0968808382749557,-0.01719302218407385,0.0353582352399826
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_122,936,936,0.0,-0.005471816569821241,0.02310919520345726,-0.0605061203241348,-0.006468219682574199,0.0658233016729354
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_123,936,936,0.0,0.01295363847795015,0.022268810938296045,-0.0561643913388252,0.01433129515498875,0.0836890712380409
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_124,936,936,0.0,0.020208547019093043,0.02554571348214248,-0.1148261129856109,0.0194466225802898,0.0963906347751617
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_125,936,936,0.0,-0.006551796280309915,0.05155882421361071,-0.2480138540267944,-0.0037884963676333002,0.132263571023941
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_126,936,936,0.0,-0.04415616389762444,0.023098911958095256,-0.1484898030757904,-0.0433423407375812,0.0372926965355873
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_127,936,936,0.0,-0.011659873848161717,0.017729150040980697,-0.0814601108431816,-0.01092692790552965,0.0385297872126102
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_128,936,936,0.0,0.096445716059356,0.11216561829466175,-0.1819880604743957,0.0861275196075439,0.8405027389526367
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_129,936,936,0.0,0.05405611269931333,0.033321376099954045,-0.0418634936213493,0.0507339388132095,0.1775980442762375
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_130,936,936,0.0,0.34735210376799613,0.029488709497430248,0.2484256029129028,0.3461212068796158,0.4636298716068268
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_131,936,936,0.0,0.03762896744949379,0.02707047913396683,-0.0346282199025154,0.0370816625654697,0.1305302381515503
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_132,936,936,0.0,-0.006964255865990035,0.02184851736638248,-0.178457424044609,-0.00607905001379545,0.077208787202835
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_133,936,936,0.0,0.0023758588136536065,0.019968542709644224,-0.0737138614058494,0.0034605478867888,0.0595876686275005
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_134,936,936,0.0,-0.03665448335469302,0.08204883868897656,-0.3195284307003021,-0.03948209621012205,0.2278427630662918
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_135,936,936,0.0,0.004544474244274464,0.04033487821882529,-0.2733513712882995,0.00845585344359275,0.0960455611348152
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_136,936,936,0.0,0.021170872286969566,0.014278707717643406,-0.029684929177165,0.0215135803446173,0.0761214718222618
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_137,936,936,0.0,0.06234449771012506,0.02978718792885474,-0.0388370640575885,0.05944674089550965,0.2228074073791504
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_138,936,936,0.0,0.04837078744312122,0.019929296641501195,-0.0142544070258736,0.04765954241156575,0.1469409614801406
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_139,936,936,0.0,-0.0758916501385661,0.021255364570679596,-0.1802115440368652,-0.0757650211453437,-0.0141915958374738
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_140,936,936,0.0,0.008747701353062371,0.022945047525918808,-0.0706610605120658,0.00745059782639145,0.0812302976846695
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_141,936,936,0.0,-0.022966827017276363,0.0201994397094528,-0.0852203145623207,-0.024118959903717,0.0644446983933448
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_142,936,936,0.0,0.04285672962024772,0.01599369899820468,-0.0295740347355604,0.043344078585505444,0.0878782346844673
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_143,936,936,0.0,0.029023477468376146,0.023796046345102257,-0.0344937965273857,0.0282920924946665,0.1297687590122223
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_144,936,936,0.0,0.0014422801506144478,0.020161563164603574,-0.0766199305653572,0.00222351576667275,0.0750690549612045
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_145,936,936,0.0,-0.058564534261630496,0.03119391438507984,-0.1442579180002212,-0.05836191587150095,0.1098110079765319
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_146,936,936,0.0,-0.02836799020109861,0.02464728346197244,-0.1411983519792556,-0.02789624407887455,0.0343657918274402
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_147,936,936,0.0,-0.0373263228896801,0.022569353941179964,-0.106766328215599,-0.0372176636010408,0.0401203706860542
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_148,936,936,0.0,0.06952336716286424,0.039762713892299684,-0.0586792416870594,0.06662511453032491,0.4030076265335083
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_149,936,936,0.0,-0.017026556231046076,0.020253402318889124,-0.0946203097701072,-0.0165249593555927,0.0347298458218574
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_150,936,936,0.0,-0.007844256637855493,0.02210657065674619,-0.0816735848784446,-0.00637131487019355,0.0518733449280262
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_151,936,936,0.0,0.14128375794645498,0.061472534387348496,-0.1511202901601791,0.1382913142442703,0.3206977546215057
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_152,936,936,0.0,-0.003677172007673309,0.018209331775549304,-0.0691088214516639,-0.0035631945356725996,0.0597147308290004
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_153,936,936,0.0,0.02364168583379718,0.020220500999874002,-0.0733590051531791,0.0243587968870997,0.0810848027467727
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_154,936,936,0.0,-0.007775884965123343,0.01874178785375449,-0.1138063669204711,-0.0067672652658074504,0.0470600202679634
segment,known_manipulation_labels,replay_rerecorded,ssl_emb_155,936,936,0.0,-0.012377708172568645,0.026041158149046343,-0.0914516821503639,-0.010585429146885851,0.0582453235983848
