group_dimension,group_value,feature,count,row_count,missing_percent,mean,std,min,median,max
known_manipulation_labels,clean,rms_mean,46,46,0.0,0.07045808310652175,0.022549832123426004,0.0081161559,0.0738006125,0.1163263
known_manipulation_labels,clean,rms_std,46,46,0.0,0.046492423863043475,0.01679678947280416,0.0072705597,0.048524287,0.079900146
known_manipulation_labels,clean,rms_min,46,46,0.0,0.0001829792734347826,0.0006104417282468094,6.040977e-06,3.121818e-05,0.003938125
known_manipulation_labels,clean,rms_max,46,46,0.0,0.23884894458695652,0.10739051124532645,0.042510152,0.23874456,0.51738071
known_manipulation_labels,clean,peak_amplitude,46,46,0.0,0.6969612261086956,0.22242677374583825,0.083914481,0.744681895,1.2502007
known_manipulation_labels,clean,mean_amplitude,46,46,0.0,0.05092803146956522,0.01641337768040942,0.0056968936,0.052474614,0.084599372
known_manipulation_labels,clean,std_amplitude,46,46,0.0,0.08473236689130434,0.027190403106811444,0.010899558,0.0893725145,0.13423298
known_manipulation_labels,clean,dc_offset,46,46,0.0,-1.291044147913043e-05,0.00011948091373030769,-0.0005474959,-1.52342582e-06,0.00018576583
known_manipulation_labels,clean,zero_crossing_rate_mean,46,46,0.0,0.12792900219565218,0.024915566717479312,0.084474943,0.128680415,0.17693265
known_manipulation_labels,clean,zero_crossing_rate_std,46,46,0.0,0.10813080563043478,0.0311127496769021,0.045297767,0.11744284499999999,0.14707221
known_manipulation_labels,clean,clipping_ratio,46,46,0.0,2.556667136956522e-06,8.979960654593368e-06,0.0,0.0,5.3398408e-05
known_manipulation_labels,clean,silence_ratio,46,46,0.0,0.020354064413260868,0.04391656514928122,0.0,0.00143654195,0.22760801
known_manipulation_labels,clean,active_audio_ratio,46,46,0.0,0.9796459358695649,0.04391656541415873,0.77239199,0.99856346,1.0
known_manipulation_labels,clean,spectral_centroid_mean,46,46,0.0,1706.1940021739135,278.21024611134374,1150.0774,1711.9688999999998,2173.4543
known_manipulation_labels,clean,spectral_centroid_std,46,46,0.0,988.7895073913044,265.52260591048866,446.99316,1066.29645,1392.0796
known_manipulation_labels,clean,spectral_bandwidth_mean,46,46,0.0,1593.5734347826087,185.21052662445658,1172.9972,1601.4101500000002,1981.1371
known_manipulation_labels,clean,spectral_bandwidth_std,46,46,0.0,456.6691395652174,76.35855590394226,292.9312,460.50337,602.86536
known_manipulation_labels,clean,spectral_rolloff_mean,46,46,0.0,3249.7007239130435,521.3678729275717,2091.2527,3257.8,4197.6587
known_manipulation_labels,clean,spectral_rolloff_std,46,46,0.0,1693.0920923913043,299.143794317336,991.68585,1747.12195,2204.7338
known_manipulation_labels,clean,spectral_flatness_mean,46,46,0.0,0.025798863128260876,0.012109475539606805,0.0072443086,0.0238192075,0.054577216
known_manipulation_labels,clean,spectral_flatness_std,46,46,0.0,0.04341744839130434,0.013894900372751264,0.021419574,0.043372429,0.070475149
known_manipulation_labels,clean,spectral_contrast_mean,46,46,0.0,23.607010934782608,1.1517782258559328,20.878425,23.7235505,25.752047
known_manipulation_labels,clean,spectral_contrast_std,46,46,0.0,2.795767289130435,0.5018618865281351,1.5715762,2.7403639,3.6840373
known_manipulation_labels,clean,low_band_energy_ratio,46,46,0.0,0.47937870304347824,0.16959388345261434,0.14632075,0.452764765,0.79914627
known_manipulation_labels,clean,mid_band_energy_ratio,46,46,0.0,0.4916355802173913,0.18263804872995482,0.13194149,0.5189389950000001,0.83815573
